claim_url,claim, title, claim_author, links, date, tags, authors, rating_value
"https://www.vishvasnews.com/english/viral/fact-check-post-claiming-cocaine-kills-coronavirus-is-fake/", "cocaine kills coronavirus", "Fact Check: Post claiming cocaine kills coronavirus is fake", "Twitter user: Anton Newcombe", "['https://archive.md/wip/cgd0p', 'https://www.drugabuse.gov/publications/drugfacts/cocaine', 'https://www.who.int/news-room/q-a-detail/q-a-coronaviruses', 'https://www.istockphoto.com/in/photo/mans-hand-holding-on-palm-plastic-packet-with-cocaine-powder-or-another-drugs-drug-gm939841150-256951370#/close', 'https://www.bigstockphoto.com/image-233511877/stock-photo-mans-hand-holding-on-palm-plastic-packet-with-cocaine-powder-or-another-drugs-drug-dealer-proposes', 'https://stock.adobe.com/in/198397172?as_campaign=TinEye&as_content=similar&epi1=198397172&tduid=1f0375c477d1a8fa8b013ec08435feeb&as_channel=affiliate&as_campclass=redirect&as_source=arvato', 'https://www.vishvasnews.com/english/tag/coronavirus-english/']", "2020-2-18", "['Coronavirus', 'coronavirus outbreak']", "['Urvashi Kapoor', 'Abhishek Parashar']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-post-claiming-chicken-infected-from-coronavirus-found-in-bangalore-is-fake/", "Chicken infected from coronavirus found in Bangalore", "Fact Check: Post claiming chicken infected from coronavirus found in Bangalore is fake", "FB Page: Bangalore Re Rahuthiba Odia", "['https://archive.md/wip/vSbXu', 'https://www.tamil360newz.com/broiler-chicken-issue-after-3-month-dont-eat/', 'https://www.vishvasnews.com/english/tag/coronavirus-english/']", "2020-2-14", "['Coronavirus']", "['Urvashi Kapoor', 'Abhishek Parashar']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-post-claiming-weed-kills-coronavirus-is-fake/", "Weed kills coronavirus", "Fact Check: Post claiming weed kills coronavirus is fake", "Twitter user Marty love_dj", "['https://archive.md/wip/TavYk', 'https://www.who.int/news-room/q-a-detail/q-a-coronaviruses', 'https://www.vishvasnews.com/english/tag/coronavirus-english/']", "2020-2-13", "['Coronavirus']", "['Urvashi Kapoor', 'Abhishek Parashar']", "False"
"https://www.vishvasnews.com/english/health/fact-check-post-claiming-china-seeks-courts-approval-to-kill-20000-coronavirus-patients-is-fake/", "China seeks court's approval to kill 20000 coronavirus patients", "Fact Check: Post claiming China seeks court’s approval to kill 20000 coronavirus patients is fake", "FB Page: Science Facts", "['https://archive.md/lxqEr', 'https://www.who.int/emergencies/diseases/novel-coronavirus-2019/situation-reports', 'https://www.vishvasnews.com/english/tag/coronavirus-english/']", "2020-2-12", "['Coronavirus', 'CoronaVirusFacts']", "['Urvashi Kapoor', 'Abhishek Parashar']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-post-claiming-garlic-water-can-cure-novel-coronavirus-is-fake/", "Garlic water can cure coronavirus", "Fact Check: Post claiming garlic water can cure novel coronavirus is fake", "FB Page: SimleMarNet", "['https://archive.md/DvZBF', 'https://www.who.int/emergencies/diseases/novel-coronavirus-2019/advice-for-public/myth-busters', 'https://www.cdc.gov/coronavirus/about/prevention.html', 'https://www.who.int/health-topics/coronavirus', 'https://www.vishvasnews.com/english/tag/coronavirus-english/']", "2020-2-10", "['Coronavirus']", "['Urvashi Kapoor', 'Abhishek Parashar']", "False"
"https://www.vishvasnews.com/english/health/fact-check-no-dettol-didnt-test-the-2019-novel-coronavirus-strains-misleading-post-getting-viral/", "Dettol kills coronavirus", "Fact Check: No, Dettol didn’t test the 2019 Novel Coronavirus Strains, misleading post getting viral", "Whatsapp user", "['https://www.who.int/health-topics/coronavirus', 'https://www.cdc.gov/coronavirus/types.html']", "2020-2-7", "['Coronavirus']", "['Urvashi Kapoor', 'Abhishek Parashar']", "Misleading"
"https://www.vishvasnews.com/english/health/fact-check-fake-post-on-paracetamol-p-500-containing-machupo-virus-resurfaces/", "Paracetamol P-500 Contains Machupo Virus Resurfaces", "Fact Check: Fake post on Paracetamol P-500 Containing Machupo Virus Resurfaces", "FB user: Maripi Makalintal", "['https://archive.md/wip/BwV5E', 'https://www.vishvasnews.com/english/health/fact-check-paracetamol-p-500-contains-machupo-virus-is-fake/']", "2020-2-7", "['Machupo Virus', 'Paracetamol', 'Paracetamol P-500']", "['Urvashi Kapoor', 'Abhishek Parashar']", "False"
"https://www.vishvasnews.com/english/health/fact-check-post-claiming-coronavirus-discovered-in-broilers-chicken-in-recent-outbreak-is-fake/", "coronavirus discovered in broilers chicken", "Fact Check: Post claiming coronavirus discovered in broilers chicken in recent outbreak is fake", "FB User: Mohammad Shahabuddin", "['https://archive.md/wip/QPbnV', 'https://www.who.int/emergencies/diseases/novel-coronavirus-2019/advice-for-public/myth-busters', 'https://www.researchgate.net/figure/A-sick-chick-with-open-mouthed-breathing_fig2_271125933', 'https://af.yellowbreadshorts.com/2657-what-to-do-if-broilers-sneeze-wheeze-reproach-how-to-treat-ailments-of-poultry.html', 'https://www.sciencedirect.com/topics/immunology-and-microbiology/avian-infectious-bronchitis-virus', 'https://www.vishvasnews.com/english/health/fact-check-misinformation-related-to-coronavirus-outbreak-getting-viral/', 'https://www.vishvasnews.com/english/health/fact-check-fake-post-on-coronavirus-outbreak-attributed-to-health-ministry-advisory-getting-viral/']", "2020-2-6", "['Coronavirus']", "['Urvashi Kapoor', 'Abhishek Parashar']", "False"
"https://www.vishvasnews.com/english/health/fact-check-fake-post-on-coronavirus-outbreak-attributed-to-health-ministry-advisory-getting-viral/", "Health Ministry issued this Coronavirus advisory", "Fact Check: Fake post on Coronavirus outbreak attributed to Health Ministry advisory getting viral", "FB user: Suzie Syiem", "['https://archive.md/wip/SjadT', 'https://pib.gov.in/newsite/pmreleases.aspx?mincode=31', 'https://twitter.com/hashtag/coronavirus?src=hash&ref_src=twsrc%5Etfw', 'https://twitter.com/hashtag/ncov2020?src=hash&ref_src=twsrc%5Etfw', 'https://twitter.com/hashtag/HealthForAll?src=hash&ref_src=twsrc%5Etfw', 'https://twitter.com/PMOIndia?ref_src=twsrc%5Etfw', 'https://twitter.com/drharshvardhan?ref_src=twsrc%5Etfw', 'https://twitter.com/AshwiniKChoubey?ref_src=twsrc%5Etfw', 'https://twitter.com/PIB_India?ref_src=twsrc%5Etfw', 'https://twitter.com/DDNewslive?ref_src=twsrc%5Etfw', 'https://twitter.com/airnewsalerts?ref_src=twsrc%5Etfw', 'https://t.co/4TvVOB3P12', 'https://twitter.com/MoHFW_INDIA/status/1222006964059664385?ref_src=twsrc%5Etfw', 'https://www.cdc.gov/coronavirus/2019-ncov/about/prevention-treatment.html', 'https://www.vishvasnews.com/english/health/fact-check-misinformation-related-to-coronavirus-outbreak-getting-viral/']", "2020-1-31", "['Coronavirus', 'coronavirus outbreak']", "['Urvashi Kapoor', 'Abhishek Parashar']", "False"
"https://www.vishvasnews.com/english/health/fact-check-misinformation-related-to-coronavirus-outbreak-getting-viral/", "one should avoid cold drinks, ice creams, any type of preserved foods, milkshake, etc. older than 48 hours, for at least 90 days from today as you can be affected with coronavirus", "Fact Check: Neither this video shows effects of Coronavirus nor you need to avoid ice-cream, cold drink for 90 days﻿", "Fb User: Kunapareddy Srinivas", "['https://archive.md/wip/J9Mc0', 'https://archive.md/wip/r52tL', 'https://twitter.com/hashtag/coronavirus?src=hash&ref_src=twsrc%5Etfw', 'https://twitter.com/hashtag/ncov2020?src=hash&ref_src=twsrc%5Etfw', 'https://twitter.com/hashtag/HealthForAll?src=hash&ref_src=twsrc%5Etfw', 'https://twitter.com/PMOIndia?ref_src=twsrc%5Etfw', 'https://twitter.com/drharshvardhan?ref_src=twsrc%5Etfw', 'https://twitter.com/AshwiniKChoubey?ref_src=twsrc%5Etfw', 'https://twitter.com/PIB_India?ref_src=twsrc%5Etfw', 'https://twitter.com/DDNewslive?ref_src=twsrc%5Etfw', 'https://twitter.com/airnewsalerts?ref_src=twsrc%5Etfw', 'https://t.co/4TvVOB3P12', 'https://twitter.com/MoHFW_INDIA/status/1222006964059664385?ref_src=twsrc%5Etfw', 'http://who.int/health-topics/coronavirus', 'https://www.who.int/health-topics/coronavirus', 'https://www.cdc.gov/coronavirus/2019-ncov/about/prevention-treatment.html', 'https://gisanddata.maps.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6']", "2020-1-28", "['corona virus', 'Coronavirus']", "['Urvashi Kapoor', 'Abhishek Parashar']", "False"
"https://www.vishvasnews.com/english/health/fact-check-the-post-claiming-that-a-woman-delivered-17-babies-at-once-is-fake/", "A woman delivered 17 babies once ", "Fact Check: The post claiming that a woman delivered 17 babies at once is fake", "FB User: StewTv Uniuyo", "['https://archive.md/wip/9kphE', 'https://www.vishvasnews.com/world/fact-check-post-claiming-that-a-women-delivered-17-identical-twins-in-one-pregnancy-is-fake/']", "2020-1-24", "['Fact Check', 'fake news']", "['Urvashi Kapoor', 'Abhishek Parashar']", "False"
"https://www.vishvasnews.com/english/health/fact-check-post-claiming-that-consuming-turmeric-juice-cow-urine-in-certain-proportions-can-cure-cancer-completely-is-fake/", "consuming turmeric juice, cow urine in certain proportions can cure cancer completely", "Fact Check: Post claiming that consuming turmeric juice, cow urine in certain proportions can cure cancer  completely is fake", "FB Page: आरोग्यम् धनसंपदा", "['https://archive.md/wip/G6GaR', 'https://www.cancerresearchuk.org/about-cancer/cancer-in-general/treatment/complementary-alternative-therapies/individual-therapies/turmeric', 'https://jeccr.biomedcentral.com/articles/10.1186/s13046-017-0566-5#Sec13', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4566776/']", "2020-1-22", "['health fact check', 'medical fact check']", "['Urvashi Kapoor', 'Abhishek Parashar']", "False"
"https://www.vishvasnews.com/english/health/quick-fact-check-fake-post-on-spotting-a-camel-in-image-to-detect-alzheimers-resurfaces/", "Spot a camel in image to detect Alzheimer's", "Quick Fact Check: Fake post on spotting a camel in image to detect Alzheimer’s resurfaces", "FB User: Rose Taiapa", "['https://archive.md/wip/7SccU', 'https://www.vishvasnews.com/english/health/fact-check-no-a-camel-in-an-image-can-not-help-in-diagnosing-alzheimers/']", "2020-1-14", "[]", "['Urvashi Kapoor', 'Abhishek Parashar']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-consuming-cold-water-cucumber-during-menstruation-wont-cause-cancer-infertility-misleading-post-getting-viral/", "Consuming cold water, cucumber during menstruation causes cancer, infertility", "Fact Check: Consuming cold water, cucumber during menstruation won’t cause cancer, infertility; misleading post getting viral", "FB User: Ijoho Mson", "['https://archive.md/tj6Wi', 'https://www.vishvasnews.com/english/health/fact-check-post-claiming-that-drinking-cold-water-after-meals-can-cause-cancer-is-fake/']", "2020-1-10", "[]", "['Urvashi Kapoor', 'Abhishek Parashar']", "Misleading"
"https://www.vishvasnews.com/english/health/quick-fact-check-fake-post-on-image-determining-the-state-of-mind-resurfaces/", "Image determines the state of mind", "Quick Fact Check: Fake post on image determining the state of mind resurfaces", "FB Page: Rashmi Arora", "['https://archive.md/wip/96LXf', 'https://www.vishvasnews.com/english/viral/fact-check-post-claiming-that-an-image-created-by-a-japanese-neurologist-determines-the-state-of-mind-is-fake/']", "2020-1-7", "['health fact check', 'medical fact check']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/health/fact-check-can-consuming-wax-coated-apples-kill-you-misleading-video-getting-viral/", "Waxed apples are harmful for health and can kill you ", "Fact Check: Can consuming wax-coated apples kill you? Misleading video getting viral", "FB user: Dikshita Mahanta", "['https://archive.md/wip/PgpV0']", "2020-1-6", "['health fact check', 'medical fact check']", "['Urvashi Kapoor']", "Misleading"
"https://www.vishvasnews.com/english/health/quick-fact-check-fake-post-claiming-harmful-tablets-contain-tissue-paper-resurfaces/", "Harmful tablets contain tissue paper", "Quick Fact Check: Fake post claiming harmful tablets contain tissue paper resurfaces", "FB Page: Barwala Hissar HR - 52", "['https://archive.md/wip/hE7rb', 'https://www.vishvasnews.com/english/health/fact-check-post-claiming-cheap-and-harmful-tablets-contain-tissue-paper-is-fake/']", "2020-1-2", "['health fact check', 'medical fact check']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/health/fact-check-video-claiming-eating-bitter-guard-or-radish-over-ladyfinger-is-harmful-is-fake-as-per-doctors/", "Eating bitter guard or radish over lady finger is harmful", "Fact Check: Video claiming eating bitter guard or radish over ladyfinger is harmful is fake as per doctors", "FB user: Krishna Pratap Singh", "['http://archive.md/HeVAk']", "2019-12-27", "[]", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/health/fact-check-post-claiming-combiflam-can-kill-you-is-misleading/", "Popping a combiflam can kill you", "Fact Check: Post claiming Combiflam can kill you is fake", "FB User: Goney William", "['http://archive.md/lT1VF']", "2019-12-24", "['health fact check', 'medical fact check']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/health/fact-check-post-claiming-tongue-exercise-cures-alzheimers-and-other-illnesses-is-misleading/", "Tongue exercise cures Alzheimer's and other illnesses", "Fact Check: Post claiming tongue exercise cures Alzheimer’s and other illnesses is misleading", "FB User: BK Punjab", "['https://www.vishvasnews.com/english/health/fact-check-no-a-camel-in-an-image-can-not-help-in-diagnosing-alzheimers/']", "2019-12-23", "['Alzheimers', 'health fact check', 'medical fact check']", "['Urvashi Kapoor']", "Misleading"
"https://www.vishvasnews.com/english/health/fact-check-giving-birth-cant-be-measured-in-del-pain-is-subjective-fake-post-getting-viral/", "A mother, while giving birth, feels up to 57 DEL of pain which is equal to 20 bones getting fractured", "Fact Check: Giving birth can’t be measured in del, pain is subjective, fake post getting viral", "Fernand Allequer Lomuntad ", "[]", "2019-12-20", "[]", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/health/fact-check-post-claiming-wild-aubergine-can-cure-any-type-of-cancer-is-fake/", "wild aubergine can cure any type of cancer", "Fact Check: Post claiming wild aubergine can cure any type of cancer is fake", "FB User: Gbenga Fasole GSc", "[]", "2019-12-19", "['health fact check', 'medical fact check']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/health/fact-check-does-the-5-second-rule-really-exist-it-is-a-myth/", "5 second rule: You can eat a food within 5 seconds of its dropping on floor", "Fact Check: Does the 5-second rule really exist? No, it is a myth", "FB Page: Dave, Ken, and Molly on 92.9 ZZU", "[]", "2019-12-14", "['health fact check', 'healthcare', 'medical fact check']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/health/fact-check-the-post-claiming-that-baking-soda-can-cure-cancer-is-fake/", "Combat cancer with baling soda", "Fact Check: The post claiming that baking soda can cure cancer is fake", "FB Page: From the Heart of me, Another Mother", "[]", "2019-12-13", "[]", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/health/quick-fact-check-misleading-post-claiming-sprouted-wheat-can-cure-diabetes-resurfaces/", "Sprouted Wheat Can Cure Diabetes", "Quick Fact Check: Misleading Post Claiming Sprouted Wheat Can Cure Diabetes Resurfaces", "FB User: Anita Kapoor", "['https://www.vishvasnews.com/english/health/fact-check-post-claiming-sprouted-wheat-can-cure-diabetes-and-prevent-heart-attack-is-misleading/']", "2019-12-13", "['diabetes', 'health fact check', 'medical fact check']", "['Urvashi Kapoor']", "Misleading"
"https://www.vishvasnews.com/english/viral/fact-check-fake-post-on-hiv-infected-blood-in-pepsi-going-viral/", "HIV-infected blood in Pepsi ", "Fact Check: Fake post on HIV-infected blood in Pepsi getting viral", "FB User: Sanghul Del Unice Aisea-Passi", "['https://www.vishvasnews.com/english/health/fact-check-post-claiming-cadbury-products-contaminated-with-hiv-positive-blood-is-fake/']", "2019-12-10", "[]", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/health/fact-check-post-claiming-that-a-smoothie-can-cure-diabetes-is-misleading/", "A smoothie made of certain ingredients can cure diabetes and reduce weight", "Fact Check: Post claiming that a smoothie can cure diabetes is misleading", "FB Page: DEMIC", "[]", "2019-12-9", "['Fact Check', 'fake news', 'health fact check', 'healthcare', 'medical fact check']", "['Urvashi Kapoor']", "Misleading"
"https://www.vishvasnews.com/english/health/fact-check-post-claiming-that-burning-camphor-and-inhaling-the-smell-combats-air-pollution-is-misleading/", "Burning camphor and inhaling the smell combats air pollution ", "Fact Check: Post claiming that burning camphor and inhaling the smell combats air pollution is misleading", "Twitter User: Sadhavi Khosla", "[]", "2019-12-6", "[]", "['Urvashi Kapoor']", "Misleading"
"https://www.vishvasnews.com/english/health/fact-check-post-claiming-101-year-old-woman-delivered-a-baby-is-fake/", "101-year-old woman delivered a baby ", "Fact Check: Post claiming 101-year-old woman delivered a baby is fake", "FB User: Laxman Gupta", "[]", "2019-12-4", "['health fact check', 'medical fact check']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/health/fact-check-no-this-home-made-mixture-cannot-cure-cancer-in-3-days/", "This home-made mixture can cure cancer in 3 days", "Fact Check: No, this home-made mixture cannot cure cancer in 3 days", "Youtube channel: Health tips for you", "[]", "2019-12-3", "['cancer', 'cancer treatment', 'Fact Check', 'fake news', 'health fact check', 'medical fact check']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/health/fact-check-post-claiming-that-bee-venom-treatment-heals-infection-is-misleading/", "Bee Venom treatment heals infection", "Fact Check: Post claiming that Bee Venom treatment heals infection is misleading", "FB Page: Intuitive Apitherapy", "[]", "2019-11-25", "['bee venom treatment', 'fake news', 'health fact check', 'medical fact check']", "['Urvashi Kapoor']", "Misleading"
"https://www.vishvasnews.com/english/health/fact-check-post-claiming-children-recently-vaccinated-with-polio-vaccine-spreads-virus-causing-hfmd-is-fake/", "Children recently vaccinated with polio vaccine spreads virus causing HFMD", "Fact Check: Post claiming children recently vaccinated with polio vaccine spreads virus causing HFMD is fake", "Fb User: Martian Newman", "[]", "2019-11-21", "['health fact check', 'medical fact check']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/health/fact-check-no-up-police-did-not-issue-any-aids-related-warning-the-viral-post-is-fake/", "UP Police issues an AIDS-related warning", "Fact Check: No, UP Police did not issue any AIDS-related warning, the viral post is fake", "FB User: Sumant Bhattacharya", "['https://twitter.com/hashtag/balrampurpolice?src=hash&ref_src=twsrc%5Etfw', 'https://twitter.com/hashtag/UPPAgainstFakeNews?src=hash&ref_src=twsrc%5Etfw', 'https://twitter.com/Uppolice?ref_src=twsrc%5Etfw', 'https://twitter.com/adgzonegkr?ref_src=twsrc%5Etfw', 'https://twitter.com/devranjanips?ref_src=twsrc%5Etfw', 'https://twitter.com/dgpup?ref_src=twsrc%5Etfw', 'https://twitter.com/CMOfficeUP?ref_src=twsrc%5Etfw', 'https://t.co/IdUEaQwCgu', 'https://twitter.com/balrampurpolice/status/1191255482557587456?ref_src=twsrc%5Etfw']", "2019-11-19", "[]", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-post-claiming-that-an-image-created-by-a-japanese-neurologist-determines-the-state-of-mind-is-fake/", "An image created by a Japanese Neurologist determines the state of mind is fake", "Fact Check: Post claiming that an image created by a Japanese Neurologist determines the state of mind is fake", "FB User: Naveen Jain", "['https://t.co/w1dBDgyRan', 'https://twitter.com/hashtag/Vector?src=hash&ref_src=twsrc%5Etfw', 'https://twitter.com/hashtag/art?src=hash&ref_src=twsrc%5Etfw', 'https://twitter.com/hashtag/artwork?src=hash&ref_src=twsrc%5Etfw', 'https://twitter.com/hashtag/motion?src=hash&ref_src=twsrc%5Etfw', 'https://twitter.com/hashtag/illusion?src=hash&ref_src=twsrc%5Etfw', 'https://twitter.com/hashtag/abstract?src=hash&ref_src=twsrc%5Etfw', 'https://twitter.com/hashtag/illustration?src=hash&ref_src=twsrc%5Etfw', 'https://t.co/alevuXC6x2', 'https://twitter.com/yurrey_p/status/780637185552842752?ref_src=twsrc%5Etfw']", "2019-11-18", "['health fact check', 'medical fact check', 'optical illusion']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/health/fact-check-this-homeopathy-medicine-can-cure-dengue-within-48-hours-is-a-misleading-claim/", "EUPATORIUM PERFOIAM 200 can cure dengue in 48 hours is misleading.", "Fact Check: This homeopathy medicine can cure dengue within 48 hours is a misleading claim", "FB User: Javed Hindustani", "[]", "2019-11-13", "[]", "['Urvashi Kapoor']", "Misleading"
"https://www.vishvasnews.com/english/health/fact-check-post-claiming-that-drinking-cold-water-after-meals-can-cause-cancer-is-fake/", "Drinking cold water after meals can cause cancer", "Fact Check: Post claiming that drinking cold water after meals can cause cancer is fake", "FB Page:  Drugs information center-Pharmacists", "[]", "2019-11-8", "[]", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/health/fact-check-post-claiming-that-nestle-accepts-adding-juice-of-beef-in-kitkat-is-fake/", "Nestle accepts adding juice of beef in KitKat ", "Fact Check: Post claiming that Nestle accepts adding juice of beef in KitKat is fake", "FB User: Raghu Ram", "['https://twitter.com/desertfox61I?ref_src=twsrc%5Etfw', 'https://twitter.com/NestleIndia/status/606442230870515713?ref_src=twsrc%5Etfw']", "2019-11-7", "[]", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/health/fact-check-flu-shots-make-people-contagious-is-a-misleading-post/", "Flu shots make people contagious", "Fact Check: Flu shots make people contagious is a misleading post", "FB User: Jodi Graesser ", "[]", "2019-11-7", "['flu vaccine', 'health fact check', 'healthcare', 'immunization', 'medical fact check', 'vaccines']", "['Urvashi Kapoor']", "Misleading"
"https://www.vishvasnews.com/english/health/fact-check-no-cream-of-tartar-mixed-with-orange-juice-wont-help-you-quit-smoking/", "Cream of Tartar Mixed with Orange Juice Help You Quit Smoking", "Fact Check: No, Cream of Tartar Mixed with Orange Juice Won’t Help You Quit Smoking", "FB User: Tim Altmix", "[]", "2019-11-5", "[]", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/health/fact-check-the-post-claiming-that-diabetes-can-be-cured-by-consuming-this-decoction-is-misleading/", "Diabetes can be cured by consuming this decoction", "Fact Check: The post claiming that diabetes can be cured by consuming this decoction is misleading", "சுரேஷ் இசக்கியப்பன் (Suresh)", "[]", "2019-11-4", "[]", "['Urvashi Kapoor']", "Misleading"
"https://www.vishvasnews.com/english/health/fact-check-viral-post-claiming-cancer-is-not-disease-but-fungus-is-misleading/", "Cancer is not disease but fungus", "Fact Check: Viral post claiming Cancer is not disease but fungus is misleading﻿", "FB Page-Patriot Jaye Citizens Investigative Journalism", "[]", "2019-10-29", "['cancer', 'Fact Check', 'Fungus', 'Health Check', 'health fact check']", "['Urvashi Kapoor']", "Misleading"
"https://www.vishvasnews.com/english/health/fact-check-no-a-camel-in-an-image-can-not-help-in-diagnosing-alzheimers/", "Dr's say those who find the camel are unlikely to get Alzheimers.", "Fact Check: No, A Camel In An Image Can Not Help In Diagnosing Alzheimer’s﻿", "FB User- Roger Taylor", "[]", "2019-10-25", "['Alzheimer', 'Fact', 'Fact Check', 'health', 'health fact check']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/society/fact-check-video-of-fake-tata-salt-manufacturing-is-going-viral-with-wrong-claim/", "Look at the tata salt manufacturing", "Fact Check: Video of fake Tata salt manufacturing is going viral with wrong claim", "Youtube channel Festivel Record", "[]", "2019-10-24", "['Tata Salt']", "['Pallavi Mishra']", "False"
"https://www.vishvasnews.com/english/health/fact-check-no-miracle-mineral-solution-cannot-cure-diseases-such-as-autism-or-depression/", "Miracle Mineral Solution can cure diseases such as autism or depression", "Fact Check: No, Miracle Mineral Solution cannot cure diseases such as autism or depression, this is a fake news﻿", "FB User-Jay Legg", "[]", "2019-10-19", "['autism', 'Depression', 'Fact Check', 'Health Check', 'Miracle Mineral Solution']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/health/fact-check-pricking-needles-on-fingertips-or-pulling-ears-of-the-stroke-victim-can-save-his-life-is-a-misleading-post/", " pricking a needle on the fingertips of a stroke victim can save his life as he will gain consciousness in some time.", "Fact Check: Pricking needles on fingertips or pulling ears of the stroke victim can save his life is a misleading post", "Fb User- Jeff Garcia", "[]", "2019-10-18", "['Fact Check', 'Stroke', 'Viral Post']", "['Urvashi Kapoor']", "Misleading"
"https://www.vishvasnews.com/english/health/fact-check-photoshopped-image-of-a-chest-x-ray-going-viral-with-a-bizarre-narrative/", "cockroach in a chest x-ray", "Fact Check: Photoshopped image of a chest x-ray going viral with a bizarre narrative", "FB User-Omar Wally", "[]", "2019-9-26", "['Cockroach', 'Cockroach in Xray', 'Fact Check', 'health fact check']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/politics/fact-check-no-this-illusion-cannot-determine-your-state-of-mind/", "This photo can determine the state of mind.", "Fact Check: No, this illusion cannot determine your state of mind", "FB User-Jigyasa Kathuria", "[]", "2019-9-24", "['Fact Check', 'Health Check', 'Illusion', 'State of Mind']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/health/fact-check-no-the-new-born-baby-is-not-105-years-old-she-is-suffering-from-a-skin-disease/", "The new-born baby is 105 years old", "Fact Check: No, the new-born baby is not 105 years old, she is suffering from a skin disease ﻿", "FB User-Hakeem Abdul Ghani Ghani", "[]", "2019-9-23", "['105 Year Old Baby', 'Fact Check', 'health fact check', 'Old Baby']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/health/fact-check-post-claiming-sprouted-wheat-can-cure-diabetes-and-prevent-heart-attack-is-misleading/", "Sprouted wheat can cure diabetes and prevent heart attack", "Fact Check: Post claiming sprouted wheat can cure diabetes and prevent heart attack is misleading", "FB User-घरेलु नुस्के", "[]", "2019-9-23", "['health fact check', 'healthcare', 'heart attack', 'Sprouted Wheat']", "['Urvashi Kapoor']", "Misleading"
"https://www.vishvasnews.com/english/health/fact-check-sucking-cancer-by-mouth-false-claims-by-a-baba-going-viral/", "Baba sucks cancer by mouth", "Fact Check: Sucking cancer by mouth? False claims by a baba going viral", "FB Page: Ghaint Video", "[]", "2019-9-14", "['cancer', 'Fact Check', 'fake news', 'healthcare']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/health/fact-check-ginger-is-10000-times-more-effective-than-chemotherapy-is-a-misleading-claim/", "Ginger is up to 10,000 times more effective than chemotherapy", "Fact Check: Ginger is 10,000 times more effective than chemotherapy is a misleading claim", "FB User: Ugwu Chukwudi Richie", "[]", "2019-9-10", "['fake news', 'health fact check', 'medical fact check']", "['Urvashi Kapoor']", "Misleading"
"https://www.vishvasnews.com/english/health/fact-check-pepaero-cures-dengue-in-48-hours-is-a-misleading-claim/", "Pepaero cures dengue in 48 hours", "Fact Check: Pepaero cures dengue in 48 hours is a misleading claim", "FB User: Rajdeep Saha", "[]", "2019-9-6", "[]", "['Urvashi Kapoor']", "Misleading"
"https://www.vishvasnews.com/english/health/fact-check-okra-soaked-water-cannot-cure-diabetes/", "Okra-soaked water can cure diabetes", "Fact Check: Okra-soaked water cannot cure diabetes", "Social media User", "[]", "2019-9-5", "[]", "['Urvashi Kapoor']", "Misleading"
"https://www.vishvasnews.com/english/health/fact-check-post-claiming-noodles-being-surgically-removed-from-intestines-is-fake/", "Noodles being surgically removed from intestines", "Fact Check: Post claiming noodles being surgically removed from intestines is fake", "FB User: Vnita Vnita Punjab", "[]", "2019-9-4", "['Fact Check', 'fake news', 'health fact check', 'medical fake news']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/health/fact-check-post-claiming-slaked-lime-cures-70-diseases-is-misleading/", "Slaked lime cures 70 diseases ", "Fact Check: Post claiming slaked lime cures 70 diseases is misleading", "FB Page: Sanskar TV", "[]", "2019-9-4", "[]", "['Urvashi Kapoor']", "Misleading"
